updated,md5sum,filesize,original_filename,archive_filename,airmass,ra_range,dec_range,ra,dec,ifilter,seeing,depth,exposure,expnum,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,object,proc_type,prod_type,survey,caldat,collections
2024-05-10T01:49:41.323652+0000,78a96a32e00c81958a18f8f2c83c0428,329823360,/data_local/images/DTS/2023B-851374/DECam_01292284.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_003111_ooi_r_gw.fits.fz,1.08,"{'gte': 124.59148333333333, 'lte': 124.59148333343333}","{'gte': -29.187, 'lte': -29.186999999900003}",124.59148333333333,-29.187,r DECam SDSS c0002 6415.0 1480.0,0.95,,60.0,1292284,2024-04-25,2024-04-25T00:31:11.457379+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T12:53:51.441928+0000,bc75daee6fc42fce1dccbac1d7026c7b,7156800,/data_local/images/DTS/2023B-851374/DECam_01291345.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_013518_ood_r_v1.fits.fz,1.24,"{'gte': 123.64658333333331, 'lte': 123.64658333343331}","{'gte': -24.45011111111111, 'lte': -24.45011111101111}",123.64658333333331,-24.45011111111111,r DECam SDSS c0002 6415.0 1480.0,1.09,23.07,60.0,1291345,2024-04-23,2024-04-23T01:35:18.122701+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T08:46:21.435737+0000,bc79324c5506f680c6509ac71b5e1120,6327360,/data_local/images/DTS/2023B-851374/DECam_01291966.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_012210_ood_r_v1.fits.fz,1.2,"{'gte': 122.01941666666663, 'lte': 122.01941666676663}","{'gte': -37.56088888888888, 'lte': -37.56088888878888}",122.01941666666663,-37.56088888888888,r DECam SDSS c0002 6415.0 1480.0,1.38,22.52,60.0,1291966,2024-04-24,2024-04-24T01:22:10.069805+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-12412-1,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T12:50:52.276734+0000,bc91e0d6dc70c42dc4eea4a38acba386,267693120,/data_local/images/DTS/2023B-851374/DECam_01291341.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_012916_oow_r_gw.fits.fz,1.27,"{'gte': 121.15199999999999, 'lte': 121.15200000009999}","{'gte': -22.459, 'lte': -22.4589999999}",121.15199999999999,-22.459,r DECam SDSS c0002 6415.0 1480.0,1.03,,60.0,1291341,2024-04-23,2024-04-23T01:29:16.830159+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T12:20:09.626136+0000,7c61fc1bf822620f032dea8c4b8162e6,7315200,/data_local/images/DTS/2023B-851374/DECam_01291301.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_002531_ood_r_gw.fits.fz,1.07,"{'gte': 122.29022916666666, 'lte': 122.29022916676666}","{'gte': -33.147, 'lte': -33.1469999999}",122.29022916666666,-33.147,r DECam SDSS c0002 6415.0 1480.0,1.12,,60.0,1291301,2024-04-23,2024-04-23T00:25:31.672128+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12384-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T13:51:47.674379+0000,bd89748b52c5c9902ca67278551d14ff,323628480,/data_local/images/DTS/2023B-851374/DECam_01291418.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_033115_ooi_r_v1.fits.fz,1.94,"{'gte': 125.40124999999999, 'lte': 125.40125000009999}","{'gte': -26.39061111111111, 'lte': -26.39061111101111}",125.40124999999999,-26.39061111111111,r DECam SDSS c0002 6415.0 1480.0,1.97,21.71,60.0,1291418,2024-04-23,2024-04-23T03:31:15.351177+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14362-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T13:55:49.795683+0000,bdd24dc5469b2cdc5402c67c8238a167,270754560,/data_local/images/DTS/2023B-851374/DECam_01291423.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_033913_oow_z_v1.fits.fz,2.04,"{'gte': 121.38312499999999, 'lte': 121.3831250001}","{'gte': -35.91236111111111, 'lte': -35.91236111101111}",121.38312499999999,-35.91236111111111,z DECam SDSS c0004 9260.0 1520.0,1.72,22.54,60.0,1291423,2024-04-23,2024-04-23T03:39:13.022925+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12399-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T12:24:48.087725+0000,7cb69db8f121fa084e8b6e664da85641,5860800,/data_local/images/DTS/2023B-851374/DECam_01291307.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_003507_ood_r_gw.fits.fz,1.11,"{'gte': 119.22422916666666, 'lte': 119.22422916676666}","{'gte': -35.385, 'lte': -35.384999999899996}",119.22422916666666,-35.385,r DECam SDSS c0002 6415.0 1480.0,1.0,,60.0,1291307,2024-04-23,2024-04-23T00:35:07.243500+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12382-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T13:44:44.535087+0000,be11d28660d61a91d3cbefbe6dd8d37b,321946560,/data_local/images/DTS/2023B-851374/DECam_01291409.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_031608_ooi_r_gw.fits.fz,1.89,"{'gte': 124.66525416666666, 'lte': 124.66525416676666}","{'gte': -21.876, 'lte': -21.875999999900003}",124.66525416666666,-21.876,r DECam SDSS c0002 6415.0 1480.0,1.93,,60.0,1291409,2024-04-23,2024-04-23T03:16:08.619570+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14362-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T12:14:18.959528+0000,bec71c7f5783aab04d033b98052c3cf5,6333120,/data_local/images/DTS/2023B-851374/DECam_01291294.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_001427_ood_r_v1.fits.fz,1.08,"{'gte': 117.54941666666664, 'lte': 117.54941666676665}","{'gte': -30.51, 'lte': -30.509999999900003}",117.54941666666664,-30.51,r DECam SDSS c0002 6415.0 1480.0,1.32,22.86,60.0,1291294,2024-04-23,2024-04-23T00:14:27.743761+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14432-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T13:05:09.455714+0000,bee448078c5754134f58d5812b77f669,322151040,/data_local/images/DTS/2023B-851374/DECam_01291360.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_015859_ooi_z_gw.fits.fz,1.38,"{'gte': 124.00227083333334, 'lte': 124.00227083343334}","{'gte': -17.43, 'lte': -17.4299999999}",124.00227083333334,-17.43,z DECam SDSS c0004 9260.0 1520.0,1.16,,60.0,1291360,2024-04-23,2024-04-23T01:58:59.203088+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14367-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T08:21:07.885977+0000,bfb56124220fae9ca4ce1da1a0ebd638,7490880,/data_local/images/DTS/2023B-851374/DECam_01291937.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_003529_ood_r_v1.fits.fz,1.09,"{'gte': 123.9137083333333, 'lte': 123.9137083334333}","{'gte': -27.597666666666665, 'lte': -27.597666666566667}",123.9137083333333,-27.597666666666665,r DECam SDSS c0002 6415.0 1480.0,1.06,23.03,60.0,1291937,2024-04-24,2024-04-24T00:35:29.932124+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T12:25:11.933822+0000,c03e699d491e7de98113ce40f37a18ba,266325120,/data_local/images/DTS/2023B-851374/DECam_01291307.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_003507_oow_r_v1.fits.fz,1.11,"{'gte': 119.22620833333332, 'lte': 119.22620833343332}","{'gte': -35.38433333333333, 'lte': -35.38433333323333}",119.22620833333332,-35.38433333333333,r DECam SDSS c0002 6415.0 1480.0,1.0,23.2,60.0,1291307,2024-04-23,2024-04-23T00:35:07.243500+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12382-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T13:29:19.570606+0000,c041eed0721bc50602dd06765d2df147,7159680,/data_local/images/DTS/2023B-851374/DECam_01291389.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_024437_ood_z_v1.fits.fz,1.65,"{'gte': 121.42608333333332, 'lte': 121.42608333343333}","{'gte': -25.602722222222223, 'lte': -25.602722222122225}",121.42608333333332,-25.602722222222223,z DECam SDSS c0004 9260.0 1520.0,1.42,22.46,60.0,1291389,2024-04-23,2024-04-23T02:44:37.625413+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14415-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T13:13:13.281399+0000,c0861ae27fc0f30ec505cea8df4f28b9,5860800,/data_local/images/DTS/2023B-851374/DECam_01291369.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_021330_ood_z_v1.fits.fz,1.35,"{'gte': 128.32954166666667, 'lte': 128.32954166676666}","{'gte': -19.50927777777778, 'lte': -19.50927777767778}",128.32954166666667,-19.50927777777778,z DECam SDSS c0004 9260.0 1520.0,1.04,22.54,60.0,1291369,2024-04-23,2024-04-23T02:13:30.460511+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14420-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T13:24:42.031501+0000,7d65944cf9e0e44eef664f1bebf6e3ee,327323520,/data_local/images/DTS/2023B-851374/DECam_01291383.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_023525_ooi_z_gw.fits.fz,1.76,"{'gte': 116.98525416666665, 'lte': 116.98525416676665}","{'gte': -23.043000000000003, 'lte': -23.042999999900005}",116.98525416666665,-23.043000000000003,z DECam SDSS c0004 9260.0 1520.0,1.29,,60.0,1291383,2024-04-23,2024-04-23T02:35:25.640068+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14362-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T01:53:12.677736+0000,0b14f9c09ec063130626bd510a122a56,331081920,/data_local/images/DTS/2023B-851374/DECam_01292288.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_003721_ooi_r_gw.fits.fz,1.08,"{'gte': 125.21147916666665, 'lte': 125.21147916676665}","{'gte': -30.785, 'lte': -30.784999999900002}",125.21147916666665,-30.785,r DECam SDSS c0002 6415.0 1480.0,0.97,,60.0,1292288,2024-04-25,2024-04-25T00:37:21.871796+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T12:21:13.790305+0000,ae96b8ffa0dab6009f93c59e86b582e6,266644800,/data_local/images/DTS/2023B-851374/DECam_01291302.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_002708_oow_r_gw.fits.fz,1.11,"{'gte': 116.53822499999998, 'lte': 116.53822500009998}","{'gte': -33.187, 'lte': -33.186999999899996}",116.53822499999998,-33.187,r DECam SDSS c0002 6415.0 1480.0,1.01,,60.0,1291302,2024-04-23,2024-04-23T00:27:08.640175+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12340-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T12:10:39.916212+0000,aed683eca5b38d8c2cdd29c7effef985,329670720,/data_local/images/DTS/2023B-851374/DECam_01291290.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_000751_ooi_r_gw.fits.fz,1.07,"{'gte': 119.05123333333333, 'lte': 119.05123333343333}","{'gte': -29.431, 'lte': -29.430999999900003}",119.05123333333333,-29.431,r DECam SDSS c0002 6415.0 1480.0,1.1,,60.0,1291290,2024-04-23,2024-04-23T00:07:51.841273+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14433-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T07:57:29.138682+0000,7e6864e0089183edd16ed31587ed143d,266480640,/data_local/images/DTS/2023B-851374/DECam_01291911.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_235243_oow_r_v1.fits.fz,1.03,"{'gte': 126.99345833333331, 'lte': 126.99345833343331}","{'gte': -20.789333333333335, 'lte': -20.789333333233337}",126.99345833333331,-20.789333333333335,r DECam SDSS c0002 6415.0 1480.0,1.0,23.07,60.0,1291911,2024-04-23,2024-04-23T23:52:43.804005+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T13:21:02.438046+0000,b0de29210d91d0436a689cb95feebae9,269625600,/data_local/images/DTS/2023B-851374/DECam_01291378.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_022733_oow_z_gw.fits.fz,1.51,"{'gte': 123.09700416666664, 'lte': 123.09700416676664}","{'gte': -22.884999999999998, 'lte': -22.8849999999}",123.09700416666664,-22.884999999999998,z DECam SDSS c0004 9260.0 1520.0,1.16,,60.0,1291378,2024-04-23,2024-04-23T02:27:33.968058+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T01:42:27.952357+0000,b1a5be175aab23adb7e26dc851b6f8fb,328063680,/data_local/images/DTS/2023B-851374/DECam_01292276.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_001840_ooi_r_v1.fits.fz,1.06,"{'gte': 125.40337499999998, 'lte': 125.40337500009998}","{'gte': -26.392583333333334, 'lte': -26.392583333233336}",125.40337499999998,-26.392583333333334,r DECam SDSS c0002 6415.0 1480.0,0.98,23.44,60.0,1292276,2024-04-25,2024-04-25T00:18:40.500807+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T08:16:01.759945+0000,b1a773b91c3854e3ac2c5015520f247a,329892480,/data_local/images/DTS/2023B-851374/DECam_01291932.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_002717_ooi_r_gw.fits.fz,1.12,"{'gte': 117.98849999999999, 'lte': 117.98850000009999}","{'gte': -26.230999999999998, 'lte': -26.2309999999}",117.98849999999999,-26.230999999999998,r DECam SDSS c0002 6415.0 1480.0,1.22,,60.0,1291932,2024-04-24,2024-04-24T00:27:17.640389+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T12:38:07.088561+0000,0c5a7437fb1723aab30ab05db551d50c,266420160,/data_local/images/DTS/2023B-851374/DECam_01291324.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_010221_oow_r_gw.fits.fz,1.18,"{'gte': 124.00227083333334, 'lte': 124.00227083343334}","{'gte': -17.43, 'lte': -17.4299999999}",124.00227083333334,-17.43,r DECam SDSS c0002 6415.0 1480.0,0.94,,60.0,1291324,2024-04-23,2024-04-23T01:02:21.914816+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14367-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T07:54:15.525137+0000,7f00e35247862c97dafd6531944f2a4c,321370560,/data_local/images/DTS/2023B-851374/DECam_01291907.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_234625_ooi_r_gw.fits.fz,1.03,"{'gte': 128.32850833333333, 'lte': 128.32850833343332}","{'gte': -19.508, 'lte': -19.5079999999}",128.32850833333333,-19.508,r DECam SDSS c0002 6415.0 1480.0,1.12,,60.0,1291907,2024-04-23,2024-04-23T23:46:25.506033+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T02:45:57.330180+0000,b30819d5eab5ed8a50d9da27978141d2,8925120,/data_local/images/DTS/2023B-851374/DECam_01292352.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_022359_ood_z_gw.fits.fz,1.47,"{'gte': 123.91149166666666, 'lte': 123.91149166676666}","{'gte': -27.599, 'lte': -27.598999999900002}",123.91149166666666,-27.599,z DECam SDSS c0004 9260.0 1520.0,1.14,,80.0,1292352,2024-04-25,2024-04-25T02:23:59.448122+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T13:19:30.076090+0000,b36a136a6228e22f374ae8b7795ee5d8,270400320,/data_local/images/DTS/2023B-851374/DECam_01291376.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_022430_oow_z_gw.fits.fz,1.61,"{'gte': 119.21699999999998, 'lte': 119.21700000009999}","{'gte': -21.980999999999998, 'lte': -21.9809999999}",119.21699999999998,-21.980999999999998,z DECam SDSS c0004 9260.0 1520.0,1.17,,60.0,1291376,2024-04-23,2024-04-23T02:24:30.971256+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T08:23:48.132299+0000,b43bb3ad43573550269edd5c70b55a3d,8228160,/data_local/images/DTS/2023B-851374/DECam_01291940.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_004027_ood_r_v1.fits.fz,1.12,"{'gte': 120.53154166666664, 'lte': 120.53154166676664}","{'gte': -28.32402777777778, 'lte': -28.32402777767778}",120.53154166666664,-28.32402777777778,r DECam SDSS c0002 6415.0 1480.0,1.11,22.94,60.0,1291940,2024-04-24,2024-04-24T00:40:27.595554+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T02:56:58.705666+0000,98cd6d87bcf079efbbc3866ddc3a361e,273925440,/data_local/images/DTS/2023B-851374/DECam_01292365.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_024812_oow_z_v1.fits.fz,1.57,"{'gte': 124.40216666666664, 'lte': 124.40216666676665}","{'gte': -33.59802777777778, 'lte': -33.59802777767778}",124.40216666666664,-33.59802777777778,z DECam SDSS c0004 9260.0 1520.0,1.0,23.32,80.0,1292365,2024-04-25,2024-04-25T02:48:12.032491+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T02:47:08.620992+0000,8030326ec59b1460880f63c82a3be162,271209600,/data_local/images/DTS/2023B-851374/DECam_01292353.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_022549_oow_z_v1.fits.fz,1.44,"{'gte': 126.0035, 'lte': 126.0035000001}","{'gte': -27.970416666666665, 'lte': -27.970416666566667}",126.0035,-27.970416666666665,z DECam SDSS c0004 9260.0 1520.0,1.0,23.25,80.0,1292353,2024-04-25,2024-04-25T02:25:49.721768+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS DELVE-14480-1,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T12:59:04.900723+0000,9980dc07252ac7d18c8a83e1a0674baa,5685120,/data_local/images/DTS/2023B-851374/DECam_01291352.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_014627_ood_z_v1.fits.fz,1.3,"{'gte': 126.69312499999998, 'lte': 126.69312500009998}","{'gte': -14.937194444444446, 'lte': -14.937194444344446}",126.69312499999998,-14.937194444444446,z DECam SDSS c0004 9260.0 1520.0,0.95,22.65,60.0,1291352,2024-04-23,2024-04-23T01:46:27.655428+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14369-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T09:22:35.661722+0000,9ad7d3ec1d9021cbead4cf78a7e51a09,272208960,/data_local/images/DTS/2023B-851374/DECam_01292009.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_024829_oow_z_gw.fits.fz,1.72,"{'gte': 121.42550833333331, 'lte': 121.42550833343331}","{'gte': -25.605, 'lte': -25.604999999900002}",121.42550833333331,-25.605,z DECam SDSS c0004 9260.0 1520.0,1.5,,80.0,1292009,2024-04-24,2024-04-24T02:48:29.325185+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T13:28:33.278373+0000,0e845046b0caa0c939e1781529d94fff,7764480,/data_local/images/DTS/2023B-851374/DECam_01291388.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_024307_ood_z_v1.fits.fz,1.71,"{'gte': 119.44720833333332, 'lte': 119.44720833343332}","{'gte': -25.143361111111112, 'lte': -25.143361111011114}",119.44720833333332,-25.143361111111112,z DECam SDSS c0004 9260.0 1520.0,1.32,22.65,60.0,1291388,2024-04-23,2024-04-23T02:43:07.145970+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14396-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T12:18:55.861416+0000,9b8a32621a4d1f1ff5a70f5469dff51c,266904000,/data_local/images/DTS/2023B-851374/DECam_01291299.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_002229_oow_r_gw.fits.fz,1.09,"{'gte': 118.09123333333332, 'lte': 118.09123333343332}","{'gte': -32.128, 'lte': -32.1279999999}",118.09123333333332,-32.128,r DECam SDSS c0002 6415.0 1480.0,1.25,,60.0,1291299,2024-04-23,2024-04-23T00:22:29.507707+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12341-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T07:55:43.954328+0000,9cb7511dda2671264375fcc059c1789d,323804160,/data_local/images/DTS/2023B-851374/DECam_01291909.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_234939_ooi_r_gw.fits.fz,1.04,"{'gte': 123.95626666666665, 'lte': 123.95626666676665}","{'gte': -20.162, 'lte': -20.1619999999}",123.95626666666665,-20.162,r DECam SDSS c0002 6415.0 1480.0,1.05,,60.0,1291909,2024-04-23,2024-04-23T23:49:39.453975+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T08:44:08.674716+0000,0fb08253b92cad4d44b28854957dde6b,267073920,/data_local/images/DTS/2023B-851374/DECam_01291963.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_011736_oow_r_v1.fits.fz,1.2,"{'gte': 121.38783333333333, 'lte': 121.38783333343333}","{'gte': -35.914027777777775, 'lte': -35.914027777677774}",121.38783333333333,-35.914027777777775,r DECam SDSS c0002 6415.0 1480.0,1.43,22.46,60.0,1291963,2024-04-24,2024-04-24T01:17:36.554247+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T01:56:42.056016+0000,0fba86affe05ca1db4fc5da8e3403901,7511040,/data_local/images/DTS/2023B-851374/DECam_01292292.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_004329_ood_r_gw.fits.fz,1.12,"{'gte': 122.29045416666666, 'lte': 122.29045416676666}","{'gte': -33.147, 'lte': -33.1469999999}",122.29045416666666,-33.147,r DECam SDSS c0002 6415.0 1480.0,0.98,,60.0,1292292,2024-04-25,2024-04-25T00:43:29.858585+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T02:54:18.362642+0000,9e7b5a2ba5c6ec0853bd0439d265520e,273087360,/data_local/images/DTS/2023B-851374/DECam_01292362.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_024236_oow_z_v1.fits.fz,1.56,"{'gte': 123.76620833333331, 'lte': 123.76620833343331}","{'gte': -31.980916666666666, 'lte': -31.980916666566667}",123.76620833333331,-31.980916666666666,z DECam SDSS c0004 9260.0 1520.0,1.15,23.15,80.0,1292362,2024-04-25,2024-04-25T02:42:36.483799+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T01:05:24.484586+0000,c7523c33fbc544f4deb27708e969e722,6102720,/data_local/images/DTS/2023B-851374/DECam_01292233.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_230849_ood_r_v1.fits.fz,1.04,"{'gte': 124.83491666666666, 'lte': 124.83491666676666}","{'gte': -14.683166666666667, 'lte': -14.683166666566667}",124.83491666666666,-14.683166666666667,r DECam SDSS c0002 6415.0 1480.0,1.17,22.42,60.0,1292233,2024-04-24,2024-04-24T23:08:49.244753+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T02:41:25.974125+0000,104cbdbe05e62f05df76fdcc98790deb,8262720,/data_local/images/DTS/2023B-851374/DECam_01292346.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_021217_ood_z_gw.fits.fz,1.42,"{'gte': 124.20825, 'lte': 124.20825000010001}","{'gte': -26.021, 'lte': -26.020999999900003}",124.20825,-26.021,z DECam SDSS c0004 9260.0 1520.0,1.17,,80.0,1292346,2024-04-25,2024-04-25T02:12:17.588051+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
